Timestamp,Sensor ID,Student ID,Instrument Type,Pitch (Hz),Rhythm (BPM),Dynamics (dB),Note Duration (s),Pitch Accuracy (%),Rhythm Accuracy (%),Teaching Effectiveness Rating,Lesson Type,Student Engagement Level,Teacher Feedback,Environmental Factors,Performance Score,Target
2024-12-20 06:49:00,Sensor_003,Student_004,Piano,646.5121996750903,161.03644457960505,55.26295925985062,0.9874674678947775,86.08060544896,97.68710300911508,5,Beginner Lesson,High,Excellent performance,Noisy,91.88385422903754,0
2024-12-20 03:36:00,Sensor_004,Student_013,Guitar,631.92467160177,116.43828649221427,58.3679866569314,1.7889218852121596,86.36208893806943,91.18810851454714,5,Beginner Lesson,Low,Needs improvement,Slight Background Noise,88.77509872630829,1
2024-12-20 04:11:00,Sensor_001,Student_010,Violin,227.35021275132655,120.24602561861366,98.60126282482955,0.29342169845715627,99.2231883142033,96.56976267790482,4,Advanced Lesson,High,Needs improvement,Noisy,97.89647549605405,0
2024-12-20 03:07:00,Sensor_001,Student_018,Violin,989.3543842857292,74.96568682936686,61.424337337738535,0.5440136770928048,97.83421730405492,94.25691991721911,4,Advanced Lesson,High,Needs improvement,Slight Background Noise,96.04556861063702,0
2024-12-20 06:19:00,Sensor_005,Student_008,Piano,298.3766468237014,106.24510596568342,98.87260589951839,0.7581521690169593,96.98358011003408,93.93390222873498,5,Practice Session,High,Good rhythm,Slight Background Noise,95.45874116938452,0
2024-12-20 08:12:00,Sensor_003,Student_008,Piano,384.9047299421173,137.20382158941413,76.59563532621317,1.517104525815583,88.12023603412221,86.48691615390112,5,Advanced Lesson,Medium,Good rhythm,Quiet,87.30357609401167,1
2024-12-20 00:40:00,Sensor_003,Student_007,Violin,241.35746979322158,153.64797313767295,56.78945235319686,1.3531440670446557,80.2739710081783,84.67793862944407,5,Practice Session,Low,Excellent performance,Noisy,82.47595481881118,1
2024-12-20 02:36:00,Sensor_005,Student_008,Drums,712.002373469531,86.06509172294527,54.96511013768465,0.9486990282473391,81.60444492911428,84.21772455361577,5,Advanced Lesson,Low,Good rhythm,Quiet,82.91108474136502,1
2024-12-20 00:14:00,Sensor_004,Student_014,Guitar,379.76094157814396,76.53874789910824,60.443203535287,1.5663240906650762,86.24392736435207,97.14383314119178,5,Advanced Lesson,Medium,Excellent performance,Quiet,91.69388025277192,0
2024-12-20 05:00:00,Sensor_003,Student_019,Piano,344.0083499781788,139.56504054005907,96.28186650126679,1.2973358209824235,80.31485825991354,96.4085364051804,4,Advanced Lesson,Low,Good rhythm,Noisy,88.36169733254697,1
2024-12-20 01:04:00,Sensor_001,Student_006,Piano,270.8444673785931,60.225586022989276,70.70751121641135,1.8128734393829944,80.34299563830396,88.81147056024615,5,Beginner Lesson,High,Excellent performance,Quiet,84.57723309927505,1
2024-12-20 05:44:00,Sensor_001,Student_001,Violin,282.64716569921256,81.40471011687958,69.77171339964572,1.6724481484496474,98.33206603284822,82.6480922699291,4,Advanced Lesson,Low,Good rhythm,Noisy,90.49007915138866,0
2024-12-20 05:26:00,Sensor_002,Student_015,Guitar,667.736560354071,63.48856564127445,65.6603130535087,0.655064490960561,94.12317004238108,87.64504503954916,5,Beginner Lesson,Medium,Good rhythm,Quiet,90.88410754096512,0
2024-12-20 00:08:00,Sensor_003,Student_001,Violin,750.5662926932763,80.02621414258451,57.35309252832942,0.6885894397415604,86.17911980136306,92.38686908273823,5,Beginner Lesson,High,Excellent performance,Noisy,89.28299444205064,1
2024-12-20 05:43:00,Sensor_004,Student_017,Guitar,517.9031907715208,81.75831359106063,74.39255985962032,0.42564165642629415,82.65289155201906,89.08806308959906,5,Advanced Lesson,Medium,Needs improvement,Noisy,85.87047732080906,1
2024-12-20 02:08:00,Sensor_005,Student_001,Guitar,583.9176652736586,106.5208313700473,56.50238912555693,0.8065365062914218,90.23271435790154,95.6037853696599,4,Practice Session,High,Needs improvement,Noisy,92.91824986378072,0
2024-12-20 08:11:00,Sensor_005,Student_015,Guitar,748.7741887863873,108.27925496238672,91.77401181911638,1.9991790536943697,80.10692321708729,99.9524564450277,5,Practice Session,High,Good rhythm,Slight Background Noise,90.0296898310575,0
2024-12-20 02:15:00,Sensor_004,Student_002,Piano,213.9038321483837,164.91149647322854,68.51984931376532,0.9303521035071098,98.76827487716288,83.82264176897793,4,Practice Session,Low,Excellent performance,Quiet,91.2954583230704,0
2024-12-20 07:51:00,Sensor_002,Student_014,Drums,458.5045256562228,121.21316549985903,68.74017838908982,0.5968791824403915,88.29630238777895,89.19301639319144,4,Advanced Lesson,High,Needs improvement,Slight Background Noise,88.7446593904852,1
2024-12-20 01:02:00,Sensor_005,Student_008,Violin,978.4781984562771,146.80857187347436,73.70032142415779,1.5724691920559954,88.04669910474665,88.61967803841644,5,Practice Session,Medium,Excellent performance,Quiet,88.33318857158154,1
2024-12-20 02:18:00,Sensor_003,Student_008,Drums,664.0897837563745,72.4964829504345,72.20638565828759,1.176447806232781,87.81187215163564,86.08985065497902,5,Beginner Lesson,Low,Needs improvement,Quiet,86.95086140330733,1
2024-12-20 08:18:00,Sensor_002,Student_019,Violin,403.3796639179946,87.05265065564326,99.74289865296608,0.4692826091485146,81.3865666077553,83.96191033440579,5,Practice Session,Medium,Excellent performance,Quiet,82.67423847108054,1
2024-12-20 01:20:00,Sensor_003,Student_007,Guitar,617.3840373089705,144.35321291744123,77.26905606091512,0.8852414260895585,92.76644479583653,81.31384232979319,4,Advanced Lesson,High,Good rhythm,Slight Background Noise,87.04014356281486,1
2024-12-20 06:31:00,Sensor_001,Student_019,Piano,474.12279049673225,66.33647525622337,54.410085189493536,0.946045487970818,94.66007239256706,97.74238634447397,5,Practice Session,Medium,Excellent performance,Quiet,96.20122936852052,0
2024-12-20 02:42:00,Sensor_002,Student_006,Drums,625.7959910610393,118.39171946925038,80.3438670788465,1.5568934610245935,93.5225079517658,88.39697395372636,5,Beginner Lesson,Medium,Needs improvement,Slight Background Noise,90.95974095274607,0
2024-12-20 06:58:00,Sensor_005,Student_006,Piano,300.5932094453191,131.92427587955206,57.579214643494,0.23720846400542805,82.76870986658788,89.93791037000098,5,Advanced Lesson,High,Good rhythm,Noisy,86.35331011829443,1
2024-12-20 04:48:00,Sensor_002,Student_003,Violin,306.1717230554219,132.25747728629773,51.5468822365671,0.6842353642369589,91.57680336071185,98.33884096401832,5,Practice Session,Low,Excellent performance,Quiet,94.95782216236509,0
2024-12-20 06:18:00,Sensor_002,Student_007,Piano,314.8338896315143,62.751937352165044,98.53710768386242,1.1316733423679397,91.38968968344508,95.52580955031895,5,Advanced Lesson,Medium,Needs improvement,Quiet,93.45774961688201,0
2024-12-20 04:20:00,Sensor_002,Student_019,Piano,951.8558335414734,98.65296050750226,88.6769445767282,0.6839241364151181,97.36821575882765,82.61002528234368,5,Advanced Lesson,High,Good rhythm,Noisy,89.98912052058566,1
2024-12-20 08:09:00,Sensor_002,Student_008,Drums,786.3191346730734,136.3788781258985,99.00544962068835,1.331181285354198,87.58255316751294,91.30839935215485,5,Advanced Lesson,Low,Excellent performance,Noisy,89.4454762598339,1
2024-12-20 03:50:00,Sensor_003,Student_010,Guitar,329.9055157298567,77.87996833790922,73.89392240111212,1.06736146269431,87.42971887318869,88.84504553039119,5,Practice Session,Low,Needs improvement,Quiet,88.13738220178993,1
2024-12-20 00:40:00,Sensor_001,Student_020,Piano,350.67926701248115,143.4498777993664,76.6128765574488,0.8510784587472451,92.37054117436371,95.94422145157526,5,Advanced Lesson,Low,Excellent performance,Noisy,94.15738131296948,0
2024-12-20 00:27:00,Sensor_004,Student_015,Guitar,784.6635798967011,149.51102505764095,58.416847795956514,1.908575528366922,92.66145306999026,94.48465095223898,5,Practice Session,Medium,Excellent performance,Slight Background Noise,93.57305201111461,0
2024-12-20 02:14:00,Sensor_002,Student_015,Violin,324.93107583373916,177.83630285353743,62.345371333379276,1.3378870985356233,89.38570454651581,93.80811443822144,5,Beginner Lesson,Medium,Good rhythm,Slight Background Noise,91.59690949236862,0
2024-12-20 03:20:00,Sensor_005,Student_001,Piano,387.6490346678629,85.18103938276913,91.92746074514142,0.4338944700822942,88.86118724660842,86.81089670959794,5,Practice Session,Medium,Good rhythm,Quiet,87.83604197810318,1
2024-12-20 05:27:00,Sensor_002,Student_020,Drums,970.6774662563192,159.01568011993382,67.8092823558797,1.2081650553981118,89.88295341275766,96.0992746079851,5,Beginner Lesson,Low,Needs improvement,Slight Background Noise,92.99111401037138,0
2024-12-20 04:27:00,Sensor_005,Student_007,Violin,404.2452197827455,122.43558923023849,91.34074868982094,1.6053173357616217,97.22090599006624,81.04782591189722,5,Practice Session,Medium,Good rhythm,Slight Background Noise,89.13436595098173,1
2024-12-20 06:57:00,Sensor_003,Student_004,Violin,729.3058802969174,104.81551153730081,85.45068621435159,1.4752814554870353,89.2233380250782,83.19249802864334,4,Advanced Lesson,High,Needs improvement,Quiet,86.20791802686077,1
2024-12-20 00:32:00,Sensor_005,Student_006,Drums,982.9050299204243,74.68521087902135,58.858546263593276,0.5097606127314669,98.79863583939645,86.71246545955823,4,Practice Session,Medium,Excellent performance,Noisy,92.75555064947734,0
2024-12-20 00:47:00,Sensor_004,Student_001,Piano,499.4374137118341,148.2606727785045,75.37231830598711,1.950355998272186,90.08007527192652,81.53614882138562,5,Advanced Lesson,Medium,Excellent performance,Quiet,85.80811204665608,1
2024-12-20 06:46:00,Sensor_001,Student_005,Piano,214.01279268964979,88.30291189724245,83.86936607593584,1.0078645623438909,98.98401386361783,84.69988555069384,5,Beginner Lesson,Low,Needs improvement,Slight Background Noise,91.84194970715583,0
2024-12-20 01:01:00,Sensor_005,Student_001,Violin,395.3178323378994,104.5706402247655,61.751860740191255,0.48624500673247034,96.65663803738151,96.60301965995836,5,Practice Session,Medium,Excellent performance,Quiet,96.62982884866994,0
2024-12-20 03:35:00,Sensor_005,Student_004,Piano,864.7017530733643,67.50506722768421,91.53442552600384,0.5243523574306663,87.24862645231659,98.96503075580159,5,Advanced Lesson,High,Good rhythm,Quiet,93.10682860405909,0
2024-12-20 04:52:00,Sensor_001,Student_002,Guitar,891.6870687640294,156.16402989834228,77.24138287725934,0.3768229859403449,97.27282842593232,86.09204711548381,5,Beginner Lesson,Low,Excellent performance,Slight Background Noise,91.68243777070806,0
2024-12-20 01:38:00,Sensor_004,Student_010,Drums,814.815491619033,151.9906228765972,58.262102522130164,1.6463325951828818,82.2012656840223,85.29031607977676,4,Beginner Lesson,High,Good rhythm,Slight Background Noise,83.74579088189952,1
2024-12-20 02:51:00,Sensor_002,Student_005,Guitar,290.4878552612584,148.0338996050775,79.14922130823012,0.4196548897793276,98.5009435068603,85.59785304492854,4,Practice Session,Low,Needs improvement,Quiet,92.04939827589442,0
2024-12-20 05:59:00,Sensor_005,Student_010,Piano,836.4082973571225,95.9332212590264,99.9856902077957,0.4252254628551445,92.63287030165783,85.55438174701688,5,Beginner Lesson,Low,Needs improvement,Slight Background Noise,89.09362602433735,1
2024-12-20 03:33:00,Sensor_001,Student_001,Violin,934.9422375948034,80.81760891191487,57.526074583170676,1.7308489065695079,81.08781497044622,80.71860364371946,5,Advanced Lesson,Medium,Excellent performance,Slight Background Noise,80.90320930708285,1
2024-12-20 07:54:00,Sensor_003,Student_006,Drums,680.4876340369889,136.5063917364276,90.83784650597642,0.8202873520056073,92.88513447301624,98.53832692662216,5,Beginner Lesson,High,Excellent performance,Slight Background Noise,95.7117306998192,0
2024-12-20 00:34:00,Sensor_001,Student_013,Piano,952.7002850704519,119.53996609358634,60.3654501593779,0.2555442277545304,99.48495308289512,84.27396283140656,5,Beginner Lesson,Low,Good rhythm,Slight Background Noise,91.87945795715083,0
2024-12-20 07:28:00,Sensor_003,Student_015,Piano,861.471106969502,81.39029602855699,89.11941647300436,0.2934115391331396,81.39601309229258,88.40008148162809,5,Advanced Lesson,Medium,Good rhythm,Slight Background Noise,84.89804728696033,1
2024-12-20 03:46:00,Sensor_004,Student_004,Violin,733.5772135927258,142.30935252598363,86.72889615607066,0.455906804067012,91.09375419560172,80.19373765481936,5,Beginner Lesson,Low,Excellent performance,Slight Background Noise,85.64374592521054,1
2024-12-20 01:40:00,Sensor_002,Student_013,Violin,661.7481893693985,178.93517181855646,65.02446928002162,0.5841080263562413,94.95588699518746,97.15910181830114,5,Beginner Lesson,Low,Excellent performance,Noisy,96.0574944067443,0
2024-12-20 07:10:00,Sensor_001,Student_020,Guitar,478.8589337935764,149.6663505290445,66.2911558782225,1.3972631496291297,96.20517173399062,94.62314688909834,4,Beginner Lesson,Low,Needs improvement,Quiet,95.41415931154448,0
2024-12-20 07:41:00,Sensor_005,Student_015,Drums,327.42995619424414,148.79836640227342,89.62606959814596,0.48318730400329085,88.27654930641592,98.93512070347407,5,Beginner Lesson,Low,Needs improvement,Slight Background Noise,93.60583500494499,0
2024-12-20 02:10:00,Sensor_004,Student_008,Drums,683.9631381524326,174.03753035167102,73.07227559436564,0.4139739041187296,84.08333118336486,95.63230958392798,5,Advanced Lesson,Low,Needs improvement,Quiet,89.85782038364641,1
2024-12-20 04:16:00,Sensor_001,Student_005,Violin,454.4892428944956,84.35236410898827,86.54090143559044,1.5764944546573025,80.84684557544767,86.2741302410413,5,Beginner Lesson,Low,Excellent performance,Noisy,83.56048790824448,1
2024-12-20 00:04:00,Sensor_005,Student_015,Guitar,893.1509340221163,127.86599579057284,57.39920736829174,1.407899510947846,91.59452314194449,84.95746717456848,4,Advanced Lesson,Medium,Excellent performance,Slight Background Noise,88.27599515825648,1
2024-12-20 03:37:00,Sensor_001,Student_004,Drums,994.6695498869028,177.55760580406601,92.62788909507768,0.9835835986194252,89.05822140535221,93.95432615106586,5,Beginner Lesson,Low,Excellent performance,Quiet,91.50627377820904,0
2024-12-20 04:14:00,Sensor_003,Student_012,Violin,801.942210092458,79.83529331642094,85.54423583411597,1.1887575886641872,98.97488790299423,87.28225550020998,5,Beginner Lesson,High,Needs improvement,Slight Background Noise,93.12857170160211,0
2024-12-20 06:37:00,Sensor_001,Student_013,Piano,272.3853562296406,144.0302351333425,95.34714044174169,0.7615712365875533,81.21209815429819,91.32430031505233,5,Beginner Lesson,Medium,Excellent performance,Slight Background Noise,86.26819923467525,1
2024-12-20 05:58:00,Sensor_001,Student_002,Drums,430.9484764245105,130.29721751662822,56.61861895174862,1.0685007564236493,93.70790686892012,80.12514942052941,4,Beginner Lesson,High,Good rhythm,Slight Background Noise,86.91652814472477,1
2024-12-20 04:42:00,Sensor_001,Student_019,Guitar,287.2877054125998,130.37749106264482,79.65072501802989,1.1120107681689424,80.49932444240115,81.2377140336095,5,Advanced Lesson,Low,Excellent performance,Slight Background Noise,80.86851923800532,1
2024-12-20 06:32:00,Sensor_004,Student_019,Guitar,720.4093182333726,143.720475302409,79.95602925201626,0.8970270881205726,83.42868353421085,90.70735882363303,5,Advanced Lesson,High,Excellent performance,Slight Background Noise,87.06802117892194,1
2024-12-20 03:26:00,Sensor_001,Student_004,Guitar,812.1526916446277,171.55403074508212,67.67303702733912,1.8318299792098929,89.07157999845668,91.3214329289633,5,Advanced Lesson,Low,Excellent performance,Slight Background Noise,90.19650646371,0
2024-12-20 00:14:00,Sensor_005,Student_004,Piano,940.5398647045695,153.90983278216055,72.9233212284629,0.22891135696581108,89.09744885605737,95.02905888918687,5,Practice Session,Low,Excellent performance,Slight Background Noise,92.06325387262211,0
2024-12-20 05:45:00,Sensor_003,Student_011,Drums,550.5378771295901,66.7363324099452,51.89907816449267,1.6079082735642432,93.71401085867288,82.63930639247924,5,Beginner Lesson,Medium,Excellent performance,Noisy,88.17665862557607,1
2024-12-20 00:41:00,Sensor_003,Student_005,Drums,921.1005196707555,162.32736238508534,87.2930019313506,0.42388909623438376,98.20426069735512,90.26366167513558,5,Beginner Lesson,Medium,Good rhythm,Noisy,94.23396118624535,0
2024-12-20 06:19:00,Sensor_001,Student_020,Piano,902.312927233062,87.06495959108791,77.4661239701587,1.635585248966959,92.78064317829842,83.88895288863377,5,Advanced Lesson,Low,Good rhythm,Slight Background Noise,88.33479803346609,1
2024-12-20 07:40:00,Sensor_004,Student_011,Drums,453.75657341231886,105.22969976836464,52.88705259345869,1.3086414482180981,99.07070195703018,81.8639223912539,5,Practice Session,Medium,Excellent performance,Slight Background Noise,90.46731217414204,0
2024-12-20 02:58:00,Sensor_004,Student_010,Piano,895.1205004324568,115.40793763348586,84.03779464802427,1.7179005636855242,97.63231279755995,88.20991588121109,5,Beginner Lesson,High,Needs improvement,Noisy,92.92111433938553,0
2024-12-20 01:02:00,Sensor_005,Student_008,Piano,500.5378015053812,117.70872009036836,73.3391038615594,0.3755257861536154,91.6899959106158,83.26673296178114,5,Advanced Lesson,Medium,Excellent performance,Noisy,87.47836443619848,1
2024-12-20 05:51:00,Sensor_001,Student_006,Piano,437.49541964822464,112.22164791064282,51.72306297125,1.2061651413795933,96.67583901837655,84.43563956384637,4,Beginner Lesson,Medium,Excellent performance,Noisy,90.55573929111145,0
2024-12-20 03:50:00,Sensor_003,Student_006,Guitar,719.2597270355145,172.48239530590374,98.48038634240477,1.1019581844719548,92.85155220647268,86.35109159739004,5,Beginner Lesson,High,Excellent performance,Slight Background Noise,89.60132190193136,1
2024-12-20 04:00:00,Sensor_004,Student_008,Drums,462.70498230806487,144.72228091968293,97.45560715447203,1.4711477293340456,81.57115661847455,85.18776801486392,5,Advanced Lesson,Medium,Needs improvement,Quiet,83.37946231666923,1
2024-12-20 00:51:00,Sensor_001,Student_015,Piano,704.1669986633153,135.74047751480475,75.64512080735987,1.1617229934086164,94.8112944651902,81.75182594811893,4,Advanced Lesson,Low,Needs improvement,Quiet,88.28156020665458,1
2024-12-20 01:35:00,Sensor_004,Student_014,Drums,687.8654443989556,65.98104333395298,54.68362103529551,1.1733222208395875,81.89816882534693,81.79832489719405,5,Beginner Lesson,High,Needs improvement,Quiet,81.8482468612705,1
2024-12-20 06:27:00,Sensor_004,Student_011,Guitar,650.751141878767,168.46959963124496,87.73106107992959,0.9732726984369164,91.88165561139425,83.86498830468337,5,Beginner Lesson,Low,Good rhythm,Quiet,87.87332195803882,1
2024-12-20 03:41:00,Sensor_003,Student_012,Piano,504.33576338623817,169.12682304100753,74.59655500528645,0.7559019632132136,94.05280411716458,81.01118375919079,5,Advanced Lesson,High,Needs improvement,Slight Background Noise,87.53199393817769,1
2024-12-20 08:04:00,Sensor_002,Student_013,Violin,638.7997773211814,153.62556761161227,65.122373914469,1.068075850253946,81.33055216421711,92.52914039353854,4,Beginner Lesson,Low,Good rhythm,Quiet,86.92984627887782,1
2024-12-20 06:46:00,Sensor_005,Student_008,Guitar,677.1883799883373,60.843504457634296,74.57090887642784,0.41328624578312106,84.61589307853063,85.74653433017804,5,Beginner Lesson,Low,Good rhythm,Noisy,85.18121370435433,1
2024-12-20 03:50:00,Sensor_005,Student_018,Violin,636.5495107963787,66.8736301293148,76.12220727027322,1.9307240101695526,98.313444645233,85.59491935538142,5,Advanced Lesson,Medium,Needs improvement,Noisy,91.95418200030721,0
2024-12-20 03:56:00,Sensor_003,Student_001,Drums,555.5355622009613,87.02684427221877,78.13558495111695,1.4859393745278768,92.32628984465792,86.6399658847553,5,Beginner Lesson,Low,Needs improvement,Quiet,89.4831278647066,1
2024-12-20 02:22:00,Sensor_004,Student_015,Drums,211.73364563701105,75.7619289773888,72.06118568276632,1.9144408100381243,84.92572037621063,93.25592548419444,5,Beginner Lesson,Medium,Needs improvement,Noisy,89.09082293020253,1
2024-12-20 02:50:00,Sensor_001,Student_008,Guitar,669.6493661609207,107.86032356444753,80.28776515695283,0.6081092881939338,93.81359542296013,97.41267762966982,4,Practice Session,High,Good rhythm,Slight Background Noise,95.61313652631497,0
2024-12-20 00:28:00,Sensor_004,Student_011,Drums,334.7555081141757,170.71476697053475,95.93673553031887,1.7828138363177504,91.93552839923379,95.18173865111277,5,Advanced Lesson,Low,Excellent performance,Quiet,93.55863352517328,0
2024-12-20 00:35:00,Sensor_003,Student_012,Violin,714.0607751577517,116.6472521036398,68.11340435492956,1.6558219722143692,90.03151399835897,94.55058460450189,4,Practice Session,Low,Needs improvement,Quiet,92.29104930143043,0
2024-12-20 00:12:00,Sensor_005,Student_012,Piano,807.4754623382928,61.60831517185987,86.28582316099745,1.4188743424238126,99.52373949976167,89.68782371201698,5,Practice Session,High,Needs improvement,Slight Background Noise,94.60578160588932,0
2024-12-20 02:39:00,Sensor_004,Student_004,Piano,600.3562473045931,93.92948274945144,94.72262784121162,1.3250525349533704,93.66907554815018,93.87611113934824,5,Practice Session,High,Needs improvement,Noisy,93.77259334374921,0
2024-12-20 05:26:00,Sensor_005,Student_016,Piano,633.8909319837907,65.35138900475539,72.79896378799685,0.7697893974821659,87.50882219335826,91.05524736067166,5,Beginner Lesson,Low,Good rhythm,Slight Background Noise,89.28203477701496,1
2024-12-20 03:06:00,Sensor_001,Student_004,Guitar,961.1828477327929,64.35451471362026,72.17279181909521,1.6695394129370553,96.00146864153736,84.32501056373057,4,Beginner Lesson,High,Good rhythm,Slight Background Noise,90.16323960263396,0
2024-12-20 04:02:00,Sensor_005,Student_005,Drums,877.7338890980593,93.08638237146627,80.10584926773898,1.1027278306635209,97.69166585842376,84.17176735482101,5,Practice Session,Medium,Excellent performance,Noisy,90.93171660662239,0
2024-12-20 01:25:00,Sensor_005,Student_005,Violin,931.3892127611759,93.07348064147345,79.5703379711244,0.32760483660431367,82.50441119033663,85.92784013750567,4,Practice Session,High,Needs improvement,Slight Background Noise,84.21612566392115,1
2024-12-20 04:43:00,Sensor_002,Student_008,Drums,851.0130306556691,154.45519231219248,90.32946711631385,0.7631536895392341,84.01105955690534,98.21605341939626,5,Practice Session,High,Good rhythm,Noisy,91.1135564881508,0
2024-12-20 01:05:00,Sensor_002,Student_010,Drums,287.13467347738515,176.9801583337334,73.82416918891464,1.8835347773815896,84.3245401825556,90.94829680759452,5,Beginner Lesson,Low,Excellent performance,Noisy,87.63641849507505,1
2024-12-20 02:49:00,Sensor_002,Student_017,Drums,319.19348477615574,104.5448512667998,99.80614748197206,1.7312244690887233,93.8242361877308,94.67810754003739,5,Practice Session,Medium,Needs improvement,Slight Background Noise,94.2511718638841,0
2024-12-20 00:44:00,Sensor_005,Student_009,Piano,621.2990378151676,111.46642546332464,52.97357844336404,1.9674302565377704,92.06079110106566,86.93117519633095,5,Practice Session,High,Good rhythm,Noisy,89.49598314869831,1
2024-12-20 01:01:00,Sensor_003,Student_019,Violin,396.8557270383986,161.3747323543226,50.15839242903509,1.3303880886873765,92.37983129397176,88.1543154133045,4,Advanced Lesson,Medium,Needs improvement,Slight Background Noise,90.26707335363812,0
2024-12-20 07:20:00,Sensor_005,Student_014,Violin,581.3563800329273,92.1766824114616,82.00991557798119,0.6455181316527415,98.81546599379001,82.51131157274503,5,Advanced Lesson,Medium,Needs improvement,Noisy,90.66338878326752,0
2024-12-20 02:13:00,Sensor_003,Student_008,Drums,515.4922590546802,78.76581652841375,64.92174561809384,0.4930670894183548,95.51823065614612,83.4258991564334,4,Beginner Lesson,Medium,Good rhythm,Quiet,89.47206490628976,1
2024-12-20 04:43:00,Sensor_003,Student_009,Piano,639.5313907443626,162.37075480843805,62.019119434974186,0.536445993095231,82.55873849023567,96.54713109652292,4,Advanced Lesson,Low,Good rhythm,Noisy,89.5529347933793,1
2024-12-20 00:27:00,Sensor_002,Student_011,Piano,797.5005729086581,65.58007037280785,65.59495400021402,0.2356321850250579,86.95014164850362,91.69677263377764,5,Advanced Lesson,High,Good rhythm,Noisy,89.32345714114064,1
2024-12-20 01:47:00,Sensor_004,Student_001,Violin,772.3927256794195,134.36393282392987,62.80237825524772,0.9032277997746905,88.70787292351471,86.75064931767638,4,Advanced Lesson,Low,Needs improvement,Slight Background Noise,87.72926112059554,1
2024-12-20 00:43:00,Sensor_001,Student_014,Piano,616.9873059882675,127.43914169601682,51.53950248302239,0.5445698248991766,87.9192317749521,96.05702417991091,4,Beginner Lesson,High,Needs improvement,Noisy,91.9881279774315,0
2024-12-20 05:39:00,Sensor_002,Student_005,Piano,857.9147350536465,101.51045370020331,98.57665211952943,0.9409798288220643,93.38617218323759,84.93039811275966,5,Advanced Lesson,High,Excellent performance,Quiet,89.15828514799863,1
2024-12-20 04:45:00,Sensor_002,Student_014,Piano,544.6896732304267,97.82274253168308,61.037274422639086,1.8829899773097778,97.83786206513125,99.52065397200408,5,Beginner Lesson,Low,Needs improvement,Quiet,98.67925801856767,0
2024-12-20 07:25:00,Sensor_004,Student_004,Guitar,917.3714318720979,152.62292714179455,86.70148812946532,0.9749723771129419,86.12102927045576,86.89635215492339,4,Practice Session,Medium,Good rhythm,Noisy,86.50869071268957,1
2024-12-20 05:30:00,Sensor_001,Student_001,Drums,257.0242160441311,70.37095329150557,88.12981973470876,1.7803720945727026,91.03754272842372,86.74621908302456,5,Advanced Lesson,Medium,Needs improvement,Noisy,88.89188090572414,1
2024-12-20 02:07:00,Sensor_005,Student_019,Violin,963.7280240266459,88.41411711736625,96.46286990036145,1.2899085799085777,95.78818843827172,86.2382381107341,5,Beginner Lesson,High,Excellent performance,Quiet,91.0132132745029,0
2024-12-20 05:47:00,Sensor_005,Student_008,Violin,723.7544651450786,147.89384782057078,51.527472854669,0.6448367983905055,88.32436117690699,82.44223031848576,5,Advanced Lesson,Low,Excellent performance,Slight Background Noise,85.38329574769637,1
2024-12-20 07:52:00,Sensor_002,Student_015,Guitar,504.05960714976425,125.79847004717091,93.60241692235039,0.8405385666665806,83.36236256798591,82.22274294664025,5,Practice Session,Medium,Good rhythm,Quiet,82.79255275731308,1
2024-12-20 03:50:00,Sensor_001,Student_015,Drums,357.7233012583019,75.35858502403036,76.36130904199001,0.351055164478573,89.49901930527497,92.96210069068246,4,Beginner Lesson,Medium,Good rhythm,Quiet,91.23055999797872,0
2024-12-20 03:09:00,Sensor_002,Student_009,Violin,583.34658355488,165.8562737138472,81.6272054982914,0.8002326684728189,81.10445041486057,97.50236089116095,5,Beginner Lesson,High,Excellent performance,Noisy,89.30340565301076,1
2024-12-20 03:44:00,Sensor_003,Student_009,Piano,355.6466585482408,107.21374158763098,82.22351385605168,1.4195737019063612,98.84766908004553,95.81041020543347,5,Beginner Lesson,High,Excellent performance,Noisy,97.3290396427395,0
2024-12-20 06:24:00,Sensor_002,Student_010,Violin,333.06528619451376,159.34420503866073,90.98989024923637,0.32979996727298333,81.49642410389946,82.82215188042701,5,Practice Session,Low,Excellent performance,Quiet,82.15928799216323,1
2024-12-20 06:16:00,Sensor_002,Student_020,Piano,693.8814059303793,154.52556186332504,66.67036610795553,0.5697225352604529,88.76913430501156,90.91164243584133,5,Practice Session,High,Good rhythm,Slight Background Noise,89.84038837042644,1
2024-12-20 04:42:00,Sensor_005,Student_009,Guitar,618.4677796654278,134.93105357660738,86.65255949299967,0.8865938745439608,90.59762522177053,82.1118309195328,5,Practice Session,Medium,Excellent performance,Quiet,86.35472807065167,1
2024-12-20 07:25:00,Sensor_005,Student_003,Piano,736.0768276887534,119.33773575541116,76.42890548610985,1.9676891666287326,99.70607664574571,80.90589287226155,5,Beginner Lesson,Medium,Excellent performance,Quiet,90.30598475900362,0
2024-12-20 02:00:00,Sensor_005,Student_020,Violin,943.6847019375914,177.54610084581083,89.6697007152674,1.6127512813259843,83.32043647285721,93.12771718769534,5,Practice Session,Medium,Good rhythm,Slight Background Noise,88.22407683027627,1
2024-12-20 01:55:00,Sensor_003,Student_011,Violin,625.8081706712321,77.39580868557805,99.52730163850667,1.520276143685787,82.28863037224717,90.703046673607,5,Advanced Lesson,Medium,Needs improvement,Quiet,86.49583852292709,1
